Title,Film,Year,Singer,Composer,Lyricist,Lyrics
tan bhii badalaa  luii shamaashaa uuii,kraanti,1981,nitin mukesh lata,laxmikantpyarelal,santosh anand,	la	tan bhii badalaa man bhii badalaa badal gaii hai kaayaa	kaalii raat se jiivan ko ab mil gaii ujalii chhaayaa ko	ye dil vaalon kii bastii hai ye basatebasate basatii hai	gam ko kushii men dhaal de jo bhaarat kii aisii hastii hai	jisane rachaa sansaar hai ye ham rachanaa us kii gaate hain	la	luii shamaashaa uii	luii shamaashaa uii	luii shamaashaa uii	luii shamaashaa uii	luii shamaashaa uii	le jaa pyaar zaraa saa de jaa pyaar zaraa saa	uii	uii	uii	uii	uii	luii shamaashaa	ko	luii shamaashaa	la	luii shamaashaa	mausam ne lii angadaaii hai qudarat ne baandhii paayal hai	haay main kisakii baat karuun dil meraa hii ghaayal hai	rishton kii mehandii le aao	rishton kii mehandii le aao	dulhan saa mujhe sajaao	dulhan saa mujhe sajaao	rii	prem kii bhaashaa uii	prem kii bhaashaa uii	prem kii bhaashaa uii	prem kii bhaashaa uii	prem kii bhaashaa uii	prem kii bhaashaa	le jaa pyaar zaraa	ko	luii shamaashaa	ni	ho dil chandaa kaa le aaenge suuraj se aankh milaaenge	aa jaaenge jab apanii par taaron ko tod ke laaenge	aa jaaenge jab apanii par taaron ko tod ke laaenge	la	o ho ni	manzil hai apanii raahon men aakaash hamaarii baanhon men	dekh tamaashaa uii	dekh tamaashaa uii	dekh tamaashaa uii	dekh tamaashaa uii	dekh tamaashaa uii	dekh tamaashaa	le jaa pyaar zaraa	la	uii	uii	uii	uii	ko	luii shamaashaa	ni	uthakar giranaa girakar uthanaa jiivan kii riit puraanii hai la	uthakar giranaa girakar uthanaa jiivan kii riit puraanii hai	chattaanon se takaraane kii hamane jiivan men thaanii hai do	paravat ko dhuul banaa denge	paravat ko dhuul banaa denge	saagar ko buund banaa denge	jaagii aashaa uii	uii	uii	uii	uii	uii	jaagii aashaa uii jaagii aashaa	le jaa pyaar zaraa	
lak chikii  main kvaabon kii shahazaadii  kahate hain mujhako havaa havaaii,mr india,1987,kavita subramaniam,laxmikant pyarelal,javed akhtar, lak chikii lak chikii chikii lak chuum chuum main kvaabon kii shahazaadii huun har dil pe chhaaii	 lak chikii lak chikii chikii lak chuum chuum main kvaabon kii shahazaadii huun har dil pe chhaaii	baadal hain merii zulfen bijalii merii angadaaii kahate hain mujhako havaa havaaii	baadal hain merii zulfen bijalii merii angadaaii kahate hain mujhako havaa havaaii	havaa havaaii	havaa havaaii	bijalii giraane aaii huun main samajhe kyaa ho naadaanon mujhako bholii naa jaanon main huun saanpon kii raanii kaataa maange naa paanii saagar se motii chhiinuun diipak se jyoti chhiinuun patthar se aag lagaa luun siine se raaz churaa luun churaa luun haan churaa luun jii maine jo tumase baat chhupaaii	ho jaanuun jo baat tumane chhupaaii kahate hain mujhako havaa havaaii	laaii rangiin afasaane tuu bhii sun le diivaane aa dil men halachal kar duun aa tujhako paagal kar duun merii aankhon men jaaduu merii saanson men kushbuu jab meraa ye tan lachake aa jaae naa koii bachake	laaii rangiin afasaane tuu bhii sun le diivaane aa dil men halachal kar duun aa tujhako paagal kar duun merii aankhon men jaaduu merii saanson men kushbuu jab meraa ye tan lachake aa jaae naa koii bachake	suurat hii maine aisii paaii kahate hain mujhako havaa havaaii	
mahakii kyuun galii galii  alabelaa mausam kahataa hai svaagatam,tohfaa,1984,kishor lata kavita subramaniam,bappi lahiri,indivar,	la	mahakii kyuun galii galii khilii kyuun kalii kalii kyaa kahatii hai havaa	mahakii kyuun galii galii khilii kyuun kalii kalii kyaa kahatii hai havaa	ki	tujhe har kushii mile lambii zindagii mile detii hai ye duaa la	alabelaa mausam kahataa hai svaagatam ki	alabelaa mausam	la	kaun saa hai vo phuul ki jisase aangan banataa hai gulashan ki	jab aanchal men laal hai teraa ghar ban jaaegaa madhuban la	kaun se hain vo diip ki jinase darate hain andhiyaare ki	ghar men ujaalaa kar dete hain sundar nain tumhaare	ghar men ujaalaa kar dete hain sundar nain tumhaare	do	alabelaa mausam	ka	johny johny yes papa eating sugar no papa	telling lie no papa open your mouth ha ha ha ki	kyuun puujaa ke baad hii bolo maang bharaa karate hain la	lambii umar sinduur kii ho ham ye maangaa karate hain	ye to kaho jiivan ke safar kii aakarii aarazuu kyaa hai ki	tujhase pahale main uth jaauun maine ye sochaa hai la	agale janam men donon milenge apanaa ye vaadaa hai do	apanaa ye vaadaa hai	alabelaa mausam	
jaacn jaanii janaardan,naseeb,1981,rafi,laxmikantpyarelal,, jaacn jaani janardan tararampampampampam	 jaacn jaani janardan tararampampampampam	sahib ne bulavaya haazir hun main aaya	hun yaaron ka main yaar dushmanon ka dushman de danadan jaacn jaani janardan	ye tino naam hain mere	ye tino naam hain mere	alla jisas ram hain mere jis naam se jo chahe jo chahe mujhe bulaaye jisane jo faramaaya jo maanga main laaya hun yaaron ka main yaar	ye filmon ke sitare	ye filmon ke sitare	dekho nikale chamakate taare ye sabaka dil bahalaayen main inaka dil bahalaaun	dekho nikale chamakate taare ye sabaka dil bahalaayen main inaka dil bahalaaun	hiroin se takaraya hiro ko gussa aaya hun yaaron ka main yaar	angrezi ho ya desi filmen sabhi mainne dekhi	angrezi ho ya desi filmen sabhi mainne dekhi	har pikchar dekhake socha main bhi aiktar ban jaaun	har pikchar dekhake socha main bhi aiktar ban jaaun	qismat ne ghumaaya hotal men pahunchaya hun yaaron ka main yaar 
pag ghungaruu baandh miiraa naachii thii,namak halaal,1982,kishore chorus,bappi lahiri,, buzurgon ne buzurgon ne faramaayaa ke pairon pe apane khade hoke dikhalaao phir ye zamaanaa tumhaaraa hai zamaane ke sur taal ke saath badhate chale jaao phir har taraanaa tumhaaraa fasaanaa tumhaaraa hai	are to lo bhaiyaa ham apane pairon ke uupar khade ho gae aur milaalii hai taal dabaa legaa daanton tale ungaliyaan	liyaan	ye jahaan dekh kar dekh kar apanii chaal vaah vaah	dhanyavaad ke pag ghungharuu	ke pag ghungharuu baandh miiraa naachii thii aur ham naache bin ghungaruu ke ke pag ghungaruu baandh miiraa naachii thii vo tiir bhalaa kis kaam kaa hai jo tiir nishaane se chuuke chuuke chuuke re ke pag ghungharuu	sa sa sa ga ga rii rii sa nii nii sa sa sa	sa sa sa ga ga rii rii sa nii nii sa sa sa	sa sa sa ga ga rii rii sa nii nii sa sa sa	ga ga ga	pa pa	ma ma	ga rii rii	ga ga ga	ga ga ga	pa nii sa	pa nii sa	pa nii sa	pa nii sa	ma pa nii	ma pa nii	ma pa nii	ma pa nii	re re re re	re ga	re ga	re ga	pa pa pa pa pa ma ga re sa nii sa dha sa nii sa dha sa nii sa dha	sa nii sa dha sa nii sa dha sa dha nii sa sa dha nii sa sa dha nii sa sa dha nii sa	pa ma pa ma ga ma ga re	ga re sa nii sa nii sa ga sa re sa ga re ga re ma re ma ga ma ga ma pa ma pa ma ga re sa nii sa pa sa pa ma ga re sa nii sa pa sa	aap andar se kuchh aur baahar se kuchh aur nazar aate hain barakhurdaar shakl se to chor nazar aate hain umr guzarii hai saarii chorii men saare sukh chain band jurm kii tijaurii men	aap kaa to lagataa hai bas yahii sapanaa raam naam japanaa paraayaa maal apanaa	aap kaa to lagataa hai bas yahii sapanaa raam naam japanaa paraayaa maal apanaa	vatan kaa khaayaa namak to namak halaal bano farz iimaan kii zindaa yahaan misaal bano paraayaa dhan paraaii naar pe nazar mat daalo burii aadat hai ye aadat abhii badal daalo	kyon ki ye aadat to vo aag hai jo ik din apanaa ghar phuunke phuunke phuunke re ke pag ghungharuu	mausameishq men machale hue armaan hain ham dil ko lagataa hai kii do jism ek jaan hain ham aisaa lagataa hai to lagane men kuchh buraaii nahiin dil ye kahataa hai aap apanii hain paraaii nahiin	sangemaramar kii haay koii muurat ho tum koii dilakash badii khuubasuurat ho tum dil dil se milane kaa koii muhuurat ho pyaase dilon kii zaruurat ho tum	dil chiirake dikhalaa duun main dil men yahii suurat hansiin kyaa aap ko lagataa nahiin ham hain mile pahale kahiin	kyaa des hai kyaa jaat hai kyaa umr hai kyaa naam hai are chhodiye in baaton se hamako bhalaa kyaa kaam hai	ajii suniye to ham aap mile to phir ho shuruu afasaane lailaa majanuu lailaa majanuu ke	ke pag ghungharuu 
doston ko salaam dushamanon ko salaam,rocky,1981,kishore,r d burman,majrooh, doston ko salaam dushamanon ko salaam he raackii meraa naam raackii meraa naam raackii meraa naam	main jidhar se guzar jaataa huun kuchh na kuchh kar ke jaataa huun udaataa huun main niind churaataa huun main chain sikhaataa huun main pyaar yahii hai meraa kaam raackii meraa naam raackii meraa naam raackii meraa naam doston ko salaam	ye umar hai aisii taubaa kyaa pataa kab kyaa hogaa thodaa saa bachapan thodii sii javaanii thodaa saa main shariif thodaa saa badanaam raackii meraa naam raackii meraa naam raackii meraa naam doston ko salaam	dekh kar mujhe aate jaate kahate hain duniyaan vaale vo aayaa jhuum ke vo gayaa jhuum ke dilon kaa baadashaah hasiinon kaa gulaam raackii meraa naam raackii meraa naam raackii meraa naam doston ko salaam	
main us se itanaa pyaar karataa huun ki jitanaa vo nahiin karatii,meraa javaab,1985,anuradha paudwal manhar,,, main us se itanaa pyaar karataa huun ki jitanaa vo nahiin karatii main us se itanaa pyaar karatii huun ki jitanaa vo nahiin karataa	pyaar apanaa asar dikhaataa hai aadamii kyaa se kyaa ho jaataa hai koi shaayar ban jaataa hai koi diivaanaa ho jaataa hai main usape itanaa marataa huun ki jitanaa vo nahiin maratii main us se itanaa pyaar	pyaar apanaa asar dikhaataa hai aadamii kyaa se kyaa ho jaataa hai koi shaayar ban jaataa hai koi diivaanaa ho jaataa hai main usape itanaa marataa huun ki jitanaa vo nahiin maratii main us se itanaa pyaar	kyon ye chaahat karane jaan masaratii hai har ghadii kyuun ye dhadakan machalatii hai aag sii siine men mere jalatii hai roz jis dam se ye shaam dhalatii hai main us se itanaa pyaar karatii huun	kyon ye chaahat karane jaan masaratii hai har ghadii kyuun ye dhadakan machalatii hai aag sii siine men mere jalatii hai roz jis dam se ye shaam dhalatii hai main us se itanaa pyaar karatii huun	kyon ye chaahat karane jaan masaratii hai har ghadii kyuun ye dhadakan machalatii hai aag sii siine men mere jalatii hai roz jis dam se ye shaam dhalatii hai main us se itanaa pyaar karatii huun	vo mere hii dil men rahatii hai main jis se mohabbat karataa huun usako hii khudaa mainne maanaa hai main jisakii ibaadat karatii huun main usape itanaa naaz karatii huun ki jitanaa vo nahiin karataa
suno suno suno merii jubaanii  is dharatii par kabhii kabhii aise log bhii aate hain,dharam adhikaari,1986,shabbir kumar asha,bappi lahiri,indivar, suno suno suno merii jubaanii suno suno suno amar kahaanii aate hain jii jaate hain jii kaun aate hain is dharatii par kabhii kabhii aise log bhii aate hain rahatii duniyaa tak jo apanaa naam amar kar jaate hain suno suno suno merii jubaanii	atthaarah sau sattaavan kaa zamaanaa yaad karo british zaalimon kaa zamaanaa yaad karo firangii ne aate jaate hamalaa kiyaa aisaa khuun hamaaraa hokar paanii bah sakataa hai kaise hamen kaayar samajhakar fauz unakii is tarah tuutii kunvaarii kyaa suhaagan kyaa sabhii kii aabaruu luutii ek viir dharmaraaj talavaar le ke aayaa vo bhaarat maan kaa betaa saamane aayaa kuudaa vo maidaan men lekar nyaay kii talavaar dher ho gaii ret jaise dushman kii diivaar to kyaa videshii dum dabaakar bhaag gae bhaage nahiin haar gae haare hue sipaahii par goraa afasar baras padaa aur kahaa saamane se nahiin to piith men chhurii maaron jiit kii kushii men soe hue insaan par firangii sipaahiyon ne hamalaa kar diyaa firangiyon ne piichhe se unako aise pakadaa bade dhokhe se aakar sher ko zanjiiron men jakadaa ghanaa vo ped jo detaa thaa saare gaanv ko chhaayaa usii pe phaansii dene ko dharmaraaj ko latakaayaa shahiid to marake bhii jiite rahate hain isiilie to amar unako log kahate hain kate hue is ped ko dekho gadii hai jo talavaar ab tak isamen baakii hai aazaadii kii jhankaar 
kaise ye rishte anajaane dil kii dhadakan dil pahachaane,izhaar,1989,anuradha paudwal,kalyanji anandji,nida fazli, kaise ye rishte anajaane dil kii dhadakan dil pahachaane lekin aankh na jaane kaise ye rishte	duur kidhar vo paas bhii hai vo suunepan kii aas bhii hai vo main huun usamen vah hai mujhamen phir bhii donon begaane kaise ye rishte	har darpan men cheharaa usakaa merii aankhen sapanaa usakaa har mausam men har aalam men shaamil hain usake fasaane kaise ye rishte	
jhatake pe jhatakaa aankh matakkaa ho gayaa vaayadaa pakkaa,dosti dushmani,1986,kavita subramaniam mohammed aziz,laxmikant pyarelal,anand bakshi, jhatake pe jhatakaa haan jhatakaa are jhatake pe jhatakaa jhatakaa jhatakaa are jhatakaa dil atakaa meraa dil atakaa ek ladakii kaa ek ladake se dil atakaa ho gayaa ho gayaa ho gayaa aankh matakkaa jhatake pe jhatakaa aankh matakkaa ho gayaa vaayadaa pakkaa jhatake pe jhatakaa	tuut ke mujhase pyaar karoge yaa bas baaten chaar karoge kore kaagaz pe likhavaa lo niiche dastakhat karavaa lo achchhaa tuu mujhase lagaa do apanii baahon kaa haar pinhaa do naulakkhaa naulakkhaa jhatakaa are jhatake pe jhatakaa	lagataa hai ye saal buraa hai kuchh mat puuchho haal buraa hai kuchh kahanaa kuchh sunanaa kaisaa haal hamaaraa ek jaisaa is haalat men ham donon ko is chaahat ne ham donon ko nahiin kahiin kaa rakkhaa are jhatakaa jhatake pe jhatakaa	dil kaa phuul kahaan khilataa hai pyaar nasiibon se milataa hai kismat taash ke patte baante patton men se hamane chhaante begam baadashaah ikkaa are jhatakaa jhatake pe jhatakaa	
inhiin mulaaqaaton men koii mulaaqaat,maan abhiman,1980,suresh wadkar,ravindra jain,ravindra jain,	inhiin mulaaqaaton men koii mulaaqaat hogii aisii pyaarii mulaaqaat mil ke kabhii phir chhutegaa na saath inhiin mulaaqaaton men	yuun hii milate julate donon ke dil mil jaayenge ik din pyaar ke taraane donon mil ke doharaayenge ik din yuun hii milate julate donon ke dil mil jaayenge ik din honge aise miithe nagamaat jinako sun ke chhuutegaa na saath inhiin mulaaqaaton men	miithaa ho ki tiikhaa bhuulataa nahiin din pahale milan kaa vahii	kaaran hai har din ke milan kaa miithaa ho ki tiikhaa bhuulataa nahiin din pahale milan kaa miithii tiikhii kahii sunii baatii badhakar bole chhuutegaa na saath inhiin mulaaqaaton men	vo dekho panchhii saanjh dhale apane baseron ko laut chale vo dekho panchhii saanjh dhale apane baseron ko laut chale merii aankhen bhii sapane bune ik aisii hii ghar ke jahaan raah merii dekhegaa koii nit saj ke sanvar ke merii aankhen bhii sapane bune ik aisii hii ghar ke samajhe koii mere jazabaat kah de kah de chhuutegaa na saath inhiin mulaaqaaton men	
aavaaragii hamaarii,yeh nazdeekiyaan,1982,talat aziz,raghunath seth,vinod pande, aavaaragii hamaarii pyaarisii thii kabhii jo vahii aaj hamako rulaane lagii hai jo bharatii thii dil men tarange hameshaa vahii aaj dil ko jalaane lagii hai aavaaragii hamaarii	na koii gam na gilaa na koii shugaha ka nishaan paayii thii har khushii har suquun hamako thaa nagame the bahaaron ke tarannum har kahiin phir bhii kyon ham bhatakaa kiye yah tuu hii bataa aavaaragii aavaaragii aavaaragii hamaarii	khaamoshiyaan hain har taraf tanhaaiyaan hain har taraf yaadon ke bhanvar se ab kaise nikalen saathii na rahaa koii na koii hamasafar zindagii ke safen par likhane ko hai ab to bas aavaaragii aavaaragii aavaaragii hamaarii	
zindagii zindagii zindagii  kuubasuurat hai tuu,chatran,1988,asha,r d burman,gulzar, zindagii zindagii zindagii zindagii zindagii zindagii	kuubasuurat hai tuu janm letii huii kuubasuurat hai tuu janm detii huii	chhuuke guzarii hawaa ke bahaane kabhii aur shabanam men utarii nahaane kabhii ek maasuumsii gudagudii zindagii
tuu maike mat jaiyo,pukaar,1983,amitabh,r d burman,,	juulii ai juulii tuu maike nahiin	tuu maike mat jaiyo mat jaiyo merii jaan mat jaiyo merii jaan tuu maike mat jaiyo aa haan aa haan	janavarii faravarii janavarii faravarii ye do mahiine lagatii hai mujhako sardii tuu kyaa jaane tuu kyaa jaane tuu kyaa jaane sardii ne jo haalat patalii kar dii tuu maike mat jaiyo	dekh ke teraa dekh ke teraa dekh ke teraa chharaharaa badan haay jii meraa lalachaaye tuu maike mat jaiyo	maii aur june kaa aataa hai jab rangon bharaa mahiinaa dek ke teraa rang suneheraa haay chhute meraa pasiinaa tuu maike mat jaiyo	ha rimjhimrimjhimrimjhimrimjhim rimjhimrimjhimya haa band kamare men band kamare men band kamare men baithenge ham nikalenge na ghar se tuu maike mat jaiyo	siptambar aktuubar kaa mausam hotaa hai pyaaraa aa	suno mere lambuu re suno mitavaa	suno mere saathii re aise men main aise men main aise men main rahuun akelaa ye nahiin mujhe gavaaraa tuu maike mat jaiyo	haay navambar aur disambar kaa tuu puuchh na haal sach to ye hai sach to ye hai sach to ye hai pagalii ham na bichhade puuraa saal tuu maike mat jaiyo	
aayaa aayaa yaar kaa salaam pyaar se mere naam,jaisi karni waisi bharni,1989,sadhana sargam mohammed aziz,rajesh roshan,indivar, salaam salaam salaam salaam aayaa aayaa yaar kaa salaam pyaar se mere naam aankhon men rahane lagaa tuu saanson men basane lagaa tuu dilarubaa merii zindagii aaj se tere naam aayaa aayaa yaar kaa	naa koii diivaar na koii paharaa hamako nahiin koii gamejudaaii aaj milaayaa aise kudaa ne mil gaii ho hamako kudaaii tuune qubuul kiyaa hai haath jo thaam liyaa naa jaane kab kii duaa aa gaii mere kaam aayaa aayaa yaar kaa	khvaabon ko tuune haqiiqat men badalaa khushiyon kii baaraat le ke tuu aayaa ban ke dulhan mere ghar aa gaii tuu dil se lipatane lagaa meraa saayaa kal tak rahe jo adhuure aramaan hue aaj puure honthon ko aabehayaat milaa tod diyaa maine jaam aayaa aayaa yaar kaa	aankhon men rahane lagii tuu saanson men basane lagii tuu dilarubaa merii zindagii aaj se tere naam aayaa aayaa yaar kaa	
javaanii javaanii jalatii javaanii  honthon pe aaii hai aag pyaar kii,jaani dost,1983,kishor asha,bappi lahiri,indivar, javaanii javaanii jalatii javaanii honthon pe aaii hai aag pyaar kii jal jaae jo mujhe chhuu le jal jaae jo mujhe dekhe lag jaae aag pyaar kii	aayaa churaane gaalon ko tere aayaa udaane baalon ko tere tere main huun dil kaa chor chaahe udaa lo chaahe churaa lo	aayaa churaane gaalon ko tere aayaa udaane baalon ko tere tere main huun dil kaa chor chaahe udaa lo chaahe churaa lo	pahale mujhase aankh milaa lo aa haa zaraa dekho merii o javaanii javaanii jalatii javaanii	motii naa luungaa hiire naa luungaa dil dene aayaa huun dil le ke rahuungaa aayaa main aayaa dil kaa khariidaar main jo boluun aisaa luteraa luut le jaae vo dil meraa teraa hii thaa intazaaar aa javaanii javaanii jalatii javaanii	
kyaa tuutaa hai andar andar kyuun cheharaa kumhalaayaa hai,kehna usey nonfilm,1984,mehdi hasan,niaz ahmed,farhat shahzad,	kyaa tuutaa hai andar andar cheharaa kyuun kumhalaayaa hai kyaa tuutaa hai andar andar kyuun cheharaa kumhalaayaa hai tanhaa tanhaa rone waalo kaun tumhen yaad aayaa hai	chupake chupake sulag rahe the yaad men unakii diiwaane ik taare ne tuut ke yaaro kyaa unako samajhaayaa hai	rang birangii is mahafil men tum kyuun itane chup chup ho bhuul bhii jaao paagal logo kyaa khoyaa kyaa paayaa hai	sher kahaan hai kuun hai dil kaa jo lafzon men bikharaa hai dil ke zakm dikhaa kar hamane mahafil ko garmaayaa hai	ab shahazaad ye jhuuth na bolo wo itanaa bedard nahiin apanii chaahat ko bhii parakho gar ilzaam lagaayaa hai 
tuute hue kaabon ke liye aankh ye tar kyuun,kehna usey nonfilm,1984,mehdi hasan,niaz ahmed,farhat shahzad,	tuute hue kaabon ke liye aankh ye tar kyuun socho to sahii shaam hai anjaamesahar kyuun	jo taaj sajaae hue phirataa ho anokhaa haalaat ke qadamon pe jhukegaa wahii sar kyuun	silate hain to sil jaaen kise fiqr labon kii kushrang andheron ko kahuungaa main sahar kyuun	sochaa kiyaa main hijr kii dahaliij pe baithaa sadiyon men utar jaataa hai lamhon kaa safar kyuun	harajaaii hai shahazaad ye taslen ya pajaanaa sochaa bhii kabhii tumane huaa aisaa maga kyuun 
khaalii hai abhii jaam main kuchh soch rahaa huun,haseen lamhen nonfilm,1988,ghulam ali,,abdul hameed adam,	khaalii hai abhii jaam main kuchh soch rahaa huun ai gardisheayyaam main kuchh soch rahaa huun	saaqii tujhe ek thodii sii takaliif to hogii saagar ko zaraa thaam main kuchh soch rahaa huun	pahale badii ragabat thii tere naam se mujhako ab sunake teraa naam main kuchh soch rahaa huun	phir aaj adam shaam se gamagiin hai tabiiyat phir aaj sareshaam main kuchh soch rahaa huun 
om jay jagadiish hare,abdullah,1980,lata,r d burman,traditional, om jay jagadiish hare svaamii jay jagadiish hare bhakt janon ke sankat daas janon ke sankat kshan men duur kare om jay jagadiish hare	maat pitaa tum mere sharan gahuun main kisakii prabhu sharan gahuun main kisakii tum bin aur na duujaa prabhu bin aur na dujaa aas karuun main jisakii	om jay jagadiish hare	tum karunaa ke saagar tum paalanakartaa svaamii tum paalanakartaa main muurakh khal kaamii	main sevak tum svaamii	kripaa karo bhartaa om jay jagadiish hare	tum puuran paramaatmaa tum antaryaamii prabhu tum antaryaamii paarabrahma parameshvar paarabrahma parameshvar tum sabake svaamii om jay jagadiish hare	jay jagadiish hare svaamii jay jagadiish hare bhakt janon ke sankat daas janon ke sankat kshan men duur kare om jay jagadiish hare
saare shahar ke sharaabii o bhaabhii mere piichhe pade hain,sarfarosh,1985,alka yagnik anuradha paudwal,laxmikant pyarelal,anand bakshi, saare shahar ke sharaabii o bhaabhii mere piichhe pade hain band hua meraa ghar se nikalanaa mushkil huaa meraa raste men chalanaa paanv kahaan rakhuun dil mere kadamon ke niiche pade hain saare shahar ke sharaabii	paniyaa bharane main jaauun kaise jaauun to vaapas aauun kaise janam janam ke vo pyaase galii ke panaghat pe khade hain saare shahar ke sharaabii	kam nahiin merii koii sahelii kaahe phansii merii jaan akelii kaun se ye hiire motii nigode jaane mujhame jade hain	kis kis kaa main naam bataauun kis kis pe iljaam lagaauun vo bhii inamen hain shaamil umar men jo mujhase bade hain saare shahar ke sharaabii	
